lead_id,email_sequence_step,subject_line,sent_at,opened,clicked,replied
264,3,Peters LLC - Improving project delivery with CloudFlow,2025-06-23 07:05:43.745207,0,0,0
264,4,Peters LLC - Improving project delivery with CloudFlow,2025-05-31 12:00:50.745207,0,0,0
264,5,Peters LLC - Improving project delivery with CloudFlow,2025-06-19 13:52:33.745207,0,0,0
264,6,Peters LLC - Improving project delivery with CloudFlow,2025-06-18 18:40:05.745207,0,0,0
264,7,Peters LLC - Improving project delivery with CloudFlow,2025-07-12 16:53:51.745207,0,0,0
264,8,Peters LLC - Improving project delivery with CloudFlow,2025-06-11 17:05:22.745207,1,0,0
264,9,Peters LLC - Improving project delivery with CloudFlow,2025-06-05 10:28:01.745207,0,0,0
4960,1,Sims-Gentry - Improving project delivery with CloudFlow,2025-07-18 09:10:29.745207,0,0,0
4960,2,Sims-Gentry - Improving project delivery with CloudFlow,2025-06-11 06:10:26.745207,0,0,0
4960,3,Sims-Gentry - Improving project delivery with CloudFlow,2025-07-16 10:43:25.745207,1,0,0
1220,1,Fields LLC - Improving project delivery with CloudFlow,2025-07-03 11:28:16.745207,0,0,0
1220,2,Fields LLC - Improving project delivery with CloudFlow,2025-06-18 04:05:55.745207,0,0,0
1220,3,Fields LLC - Improving project delivery with CloudFlow,2025-07-04 12:31:27.745207,0,0,0
1220,4,Fields LLC - Improving project delivery with CloudFlow,2025-05-31 08:04:05.745207,1,0,0
1220,5,Fields LLC - Improving project delivery with CloudFlow,2025-07-22 01:24:42.745207,0,0,0
1220,6,Fields LLC - Improving project delivery with CloudFlow,2025-07-15 12:37:36.745207,0,0,0
1220,7,Fields LLC - Improving project delivery with CloudFlow,2025-07-08 21:51:13.745207,0,0,0
1220,8,Fields LLC - Improving project delivery with CloudFlow,2025-06-21 02:26:16.745207,1,0,0
1220,9,Fields LLC - Improving project delivery with CloudFlow,2025-07-22 03:18:36.745207,1,0,0
1220,10,Fields LLC - Improving project delivery with CloudFlow,2025-06-12 12:18:50.745207,0,0,0
2302,1,Wang and Sons - Improving project delivery with CloudFlow,2025-06-18 22:47:50.745207,0,0,0
2302,2,Wang and Sons - Improving project delivery with CloudFlow,2025-07-13 05:47:06.745207,0,0,0
2302,3,Wang and Sons - Improving project delivery with CloudFlow,2025-07-24 17:14:48.745207,1,0,0
2302,4,Wang and Sons - Improving project delivery with CloudFlow,2025-06-17 03:26:38.745207,0,0,0
2302,5,Wang and Sons - Improving project delivery with CloudFlow,2025-07-27 08:28:17.745207,0,0,0
4717,1,Hess-Brandt - Improving project delivery with CloudFlow,2025-06-08 02:18:55.745207,1,0,0
4717,2,Hess-Brandt - Improving project delivery with CloudFlow,2025-06-25 18:04:19.745207,0,0,0
4717,3,Hess-Brandt - Improving project delivery with CloudFlow,2025-07-02 12:05:15.745207,0,0,0
4717,4,Hess-Brandt - Improving project delivery with CloudFlow,2025-07-03 14:52:20.745207,1,0,0
4717,5,Hess-Brandt - Improving project delivery with CloudFlow,2025-07-13 14:38:53.745207,0,0,0
4717,6,Hess-Brandt - Improving project delivery with CloudFlow,2025-07-03 13:54:19.745207,0,0,0
4717,7,Hess-Brandt - Improving project delivery with CloudFlow,2025-07-26 22:29:53.745207,0,0,0
4717,8,Hess-Brandt - Improving project delivery with CloudFlow,2025-07-15 13:56:33.745207,0,0,0
4717,9,Hess-Brandt - Improving project delivery with CloudFlow,2025-06-23 09:15:41.745207,0,0,0
4717,10,Hess-Brandt - Improving project delivery with CloudFlow,2025-07-28 08:58:53.745207,0,0,0
3241,1,Lyons LLC - Improving project delivery with CloudFlow,2025-06-03 04:51:03.745207,0,0,0
3241,2,Lyons LLC - Improving project delivery with CloudFlow,2025-06-21 22:06:25.745207,1,0,0
3241,3,Lyons LLC - Improving project delivery with CloudFlow,2025-06-05 01:11:03.745207,1,0,0
3241,4,Lyons LLC - Improving project delivery with CloudFlow,2025-07-08 04:43:30.745207,0,0,0
3241,5,Lyons LLC - Improving project delivery with CloudFlow,2025-07-25 12:17:44.745207,0,0,0
3241,6,Lyons LLC - Improving project delivery with CloudFlow,2025-07-26 03:51:21.745207,1,0,0
3241,7,Lyons LLC - Improving project delivery with CloudFlow,2025-07-08 00:38:57.745207,0,0,0
4988,1,Rivera and Sons - Improving project delivery with CloudFlow,2025-07-13 21:42:08.745207,0,0,0
4988,2,Rivera and Sons - Improving project delivery with CloudFlow,2025-07-02 06:21:59.745207,1,0,0
4988,3,Rivera and Sons - Improving project delivery with CloudFlow,2025-07-26 10:37:39.745207,0,0,0
4988,4,Rivera and Sons - Improving project delivery with CloudFlow,2025-07-04 07:01:53.745207,0,0,0
4988,5,Rivera and Sons - Improving project delivery with CloudFlow,2025-07-12 11:56:54.745207,0,0,0
4988,6,Rivera and Sons - Improving project delivery with CloudFlow,2025-06-28 14:58:47.745207,0,0,0
4988,7,Rivera and Sons - Improving project delivery with CloudFlow,2025-07-14 14:22:27.745207,0,0,0
4988,8,Rivera and Sons - Improving project delivery with CloudFlow,2025-07-25 03:20:14.745207,0,0,0
4988,9,Rivera and Sons - Improving project delivery with CloudFlow,2025-07-16 01:13:45.745207,0,0,0
4988,10,Rivera and Sons - Improving project delivery with CloudFlow,2025-07-19 10:28:35.745207,1,0,0
932,1,"Huerta, Johnson and Nelson - Improving project delivery with CloudFlow",2025-05-30 03:57:54.745207,0,0,0
932,2,"Huerta, Johnson and Nelson - Improving project delivery with CloudFlow",2025-06-11 20:36:49.745207,0,0,0
4916,1,"Ward, Meyers and Ford - Improving project delivery with CloudFlow",2025-06-14 15:34:27.745207,0,0,0
4916,2,"Ward, Meyers and Ford - Improving project delivery with CloudFlow",2025-06-29 20:40:33.745207,1,0,0
4916,3,"Ward, Meyers and Ford - Improving project delivery with CloudFlow",2025-07-20 04:06:56.745207,0,0,0
4916,4,"Ward, Meyers and Ford - Improving project delivery with CloudFlow",2025-07-03 19:37:56.745207,0,0,0
4916,5,"Ward, Meyers and Ford - Improving project delivery with CloudFlow",2025-06-29 11:38:13.745207,1,0,0
4935,1,"Miller, Morrow and Robinson - Improving project delivery with CloudFlow",2025-06-03 13:51:31.745207,0,0,0
4935,2,"Miller, Morrow and Robinson - Improving project delivery with CloudFlow",2025-06-22 03:50:08.745207,0,0,0
4935,3,"Miller, Morrow and Robinson - Improving project delivery with CloudFlow",2025-07-06 15:15:28.745207,1,0,0
4935,4,"Miller, Morrow and Robinson - Improving project delivery with CloudFlow",2025-06-27 08:53:38.745207,0,0,0
4426,1,Liu Inc - Improving project delivery with CloudFlow,2025-07-27 23:15:41.745207,0,0,0
4426,2,Liu Inc - Improving project delivery with CloudFlow,2025-07-25 17:49:55.745207,1,0,0
4426,3,Liu Inc - Improving project delivery with CloudFlow,2025-07-23 01:28:54.745207,1,0,0
816,1,"Ford, Jones and Carrillo - Improving project delivery with CloudFlow",2025-06-11 19:40:53.745207,1,0,0
816,2,"Ford, Jones and Carrillo - Improving project delivery with CloudFlow",2025-07-22 12:12:35.745207,0,0,0
816,3,"Ford, Jones and Carrillo - Improving project delivery with CloudFlow",2025-07-25 18:13:10.745207,0,0,0
816,4,"Ford, Jones and Carrillo - Improving project delivery with CloudFlow",2025-06-28 08:50:53.745207,0,0,0
816,5,"Ford, Jones and Carrillo - Improving project delivery with CloudFlow",2025-07-22 11:28:07.745207,0,0,0
816,6,"Ford, Jones and Carrillo - Improving project delivery with CloudFlow",2025-06-04 08:53:05.745207,0,0,0
816,7,"Ford, Jones and Carrillo - Improving project delivery with CloudFlow",2025-07-09 11:13:21.745207,0,0,0
2339,1,Gonzalez and Sons - Improving project delivery with CloudFlow,2025-07-05 10:44:52.745207,1,0,0
2339,2,Gonzalez and Sons - Improving project delivery with CloudFlow,2025-07-18 16:55:31.745207,0,0,0
2339,3,Gonzalez and Sons - Improving project delivery with CloudFlow,2025-07-19 15:26:44.745207,0,0,0
899,1,Daniels Inc - Improving project delivery with CloudFlow,2025-07-28 23:05:25.745207,0,0,0
3390,1,Dorsey PLC - Improving project delivery with CloudFlow,2025-06-02 23:36:16.745207,0,0,0
3390,2,Dorsey PLC - Improving project delivery with CloudFlow,2025-07-02 03:21:26.745207,0,0,0
3390,3,Dorsey PLC - Improving project delivery with CloudFlow,2025-07-06 21:01:51.745207,1,0,0
3390,4,Dorsey PLC - Improving project delivery with CloudFlow,2025-06-06 15:19:30.745207,0,0,0
3390,5,Dorsey PLC - Improving project delivery with CloudFlow,2025-06-09 09:43:39.745207,0,0,0
4066,1,"Quinn, Olson and Kelly - Improving project delivery with CloudFlow",2025-07-25 10:11:12.745207,0,0,0
4066,2,"Quinn, Olson and Kelly - Improving project delivery with CloudFlow",2025-07-22 23:02:24.745207,0,0,0
4066,3,"Quinn, Olson and Kelly - Improving project delivery with CloudFlow",2025-06-01 15:56:22.745207,0,0,0
4066,4,"Quinn, Olson and Kelly - Improving project delivery with CloudFlow",2025-06-25 05:32:58.745207,0,0,0
4066,5,"Quinn, Olson and Kelly - Improving project delivery with CloudFlow",2025-06-16 19:54:18.745207,0,0,0
4066,6,"Quinn, Olson and Kelly - Improving project delivery with CloudFlow",2025-06-22 06:13:17.745207,0,0,0
3036,1,"Powers, Williams and Stephens - Improving project delivery with CloudFlow",2025-07-16 17:13:34.745207,0,0,0
3036,2,"Powers, Williams and Stephens - Improving project delivery with CloudFlow",2025-06-04 22:20:30.745207,0,0,0
3036,3,"Powers, Williams and Stephens - Improving project delivery with CloudFlow",2025-05-30 14:29:48.745207,1,0,0
3036,4,"Powers, Williams and Stephens - Improving project delivery with CloudFlow",2025-06-12 05:51:11.745207,0,0,0
3036,5,"Powers, Williams and Stephens - Improving project delivery with CloudFlow",2025-07-22 21:04:40.745207,0,0,0
3036,6,"Powers, Williams and Stephens - Improving project delivery with CloudFlow",2025-07-21 21:07:20.745207,0,0,0
3036,7,"Powers, Williams and Stephens - Improving project delivery with CloudFlow",2025-06-07 19:07:51.745207,0,0,0
3036,8,"Powers, Williams and Stephens - Improving project delivery with CloudFlow",2025-06-10 00:04:14.745207,0,0,0
3036,9,"Powers, Williams and Stephens - Improving project delivery with CloudFlow",2025-06-17 09:16:06.745207,0,0,0
3036,10,"Powers, Williams and Stephens - Improving project delivery with CloudFlow",2025-07-12 12:02:55.745207,0,0,0
3023,1,Wilcox-Hancock - Improving project delivery with CloudFlow,2025-07-24 12:20:21.745207,0,0,0
1398,1,Colon-Grant - Improving project delivery with CloudFlow,2025-06-02 14:26:01.745207,0,0,0
1398,2,Colon-Grant - Improving project delivery with CloudFlow,2025-06-29 07:07:31.745207,1,0,0
2092,1,Jenkins-Arnold - Improving project delivery with CloudFlow,2025-06-07 15:53:12.745207,0,0,0
2092,2,Jenkins-Arnold - Improving project delivery with CloudFlow,2025-07-23 09:31:17.745207,0,0,0
2092,3,Jenkins-Arnold - Improving project delivery with CloudFlow,2025-06-28 19:57:39.745207,0,0,0
2092,4,Jenkins-Arnold - Improving project delivery with CloudFlow,2025-07-16 22:08:18.745207,0,0,0
2092,5,Jenkins-Arnold - Improving project delivery with CloudFlow,2025-06-03 03:09:52.745207,0,0,0
2092,6,Jenkins-Arnold - Improving project delivery with CloudFlow,2025-07-25 03:59:33.745207,1,0,0
2092,7,Jenkins-Arnold - Improving project delivery with CloudFlow,2025-06-01 18:16:25.745207,1,0,0
2092,8,Jenkins-Arnold - Improving project delivery with CloudFlow,2025-07-22 18:50:53.745207,1,0,0
2092,9,Jenkins-Arnold - Improving project delivery with CloudFlow,2025-06-07 08:15:14.745207,0,0,0
444,1,Ryan Ltd - Improving project delivery with CloudFlow,2025-06-08 20:57:31.745207,0,0,0
444,2,Ryan Ltd - Improving project delivery with CloudFlow,2025-07-11 21:14:57.745207,0,0,0
444,3,Ryan Ltd - Improving project delivery with CloudFlow,2025-06-18 09:28:04.745207,0,0,0
444,4,Ryan Ltd - Improving project delivery with CloudFlow,2025-06-17 18:14:11.745207,1,0,0
444,5,Ryan Ltd - Improving project delivery with CloudFlow,2025-05-31 17:40:02.745207,0,0,0
444,6,Ryan Ltd - Improving project delivery with CloudFlow,2025-06-01 22:06:23.745207,0,0,0
444,7,Ryan Ltd - Improving project delivery with CloudFlow,2025-06-05 04:00:12.745207,1,0,0
444,8,Ryan Ltd - Improving project delivery with CloudFlow,2025-06-14 22:15:43.745207,1,0,0
444,9,Ryan Ltd - Improving project delivery with CloudFlow,2025-06-08 22:53:55.745207,0,0,0
444,10,Ryan Ltd - Improving project delivery with CloudFlow,2025-07-03 10:58:59.745207,0,0,0
3058,1,Chambers-Gutierrez - Improving project delivery with CloudFlow,2025-07-21 08:10:41.745207,0,0,0
3058,2,Chambers-Gutierrez - Improving project delivery with CloudFlow,2025-06-04 07:10:26.745207,0,0,0
3058,3,Chambers-Gutierrez - Improving project delivery with CloudFlow,2025-07-18 19:35:54.745207,0,0,0
3058,4,Chambers-Gutierrez - Improving project delivery with CloudFlow,2025-06-27 17:34:21.745207,0,0,0
3058,5,Chambers-Gutierrez - Improving project delivery with CloudFlow,2025-06-03 16:51:24.745207,0,0,0
3058,6,Chambers-Gutierrez - Improving project delivery with CloudFlow,2025-07-23 08:49:51.745207,0,0,0
3058,7,Chambers-Gutierrez - Improving project delivery with CloudFlow,2025-07-14 05:45:09.745207,0,0,0
3058,8,Chambers-Gutierrez - Improving project delivery with CloudFlow,2025-07-24 23:17:22.745207,0,0,0
3058,9,Chambers-Gutierrez - Improving project delivery with CloudFlow,2025-07-19 06:31:08.745207,0,0,0
3058,10,Chambers-Gutierrez - Improving project delivery with CloudFlow,2025-07-11 12:36:05.745207,0,0,0
2716,1,Johnson Inc - Improving project delivery with CloudFlow,2025-05-31 10:16:44.745207,0,0,0
2716,2,Johnson Inc - Improving project delivery with CloudFlow,2025-06-22 17:56:59.745207,0,0,0
2716,3,Johnson Inc - Improving project delivery with CloudFlow,2025-06-19 05:05:19.745207,0,0,0
4736,1,Moore-Gonzalez - Improving project delivery with CloudFlow,2025-07-25 16:54:01.745207,0,0,0
4736,2,Moore-Gonzalez - Improving project delivery with CloudFlow,2025-06-22 13:42:31.745207,1,0,0
4736,3,Moore-Gonzalez - Improving project delivery with CloudFlow,2025-06-17 01:45:21.745207,0,0,0
4736,4,Moore-Gonzalez - Improving project delivery with CloudFlow,2025-07-03 18:12:25.745207,0,0,0
4736,5,Moore-Gonzalez - Improving project delivery with CloudFlow,2025-07-26 08:57:49.745207,1,0,0
4736,6,Moore-Gonzalez - Improving project delivery with CloudFlow,2025-06-01 15:29:36.745207,0,0,0
4736,7,Moore-Gonzalez - Improving project delivery with CloudFlow,2025-06-02 03:50:21.745207,0,0,0
4736,8,Moore-Gonzalez - Improving project delivery with CloudFlow,2025-07-01 19:33:08.745207,0,0,0
4736,9,Moore-Gonzalez - Improving project delivery with CloudFlow,2025-05-31 03:42:14.745207,0,0,0
4736,10,Moore-Gonzalez - Improving project delivery with CloudFlow,2025-07-19 14:04:41.745207,0,0,0
2551,1,Brown PLC - Improving project delivery with CloudFlow,2025-07-09 17:37:42.745207,1,1,0
2551,2,Brown PLC - Improving project delivery with CloudFlow,2025-07-15 23:28:20.745207,0,0,0
2551,3,Brown PLC - Improving project delivery with CloudFlow,2025-07-24 07:30:50.745207,0,0,0
2551,4,Brown PLC - Improving project delivery with CloudFlow,2025-06-19 13:32:33.745207,0,0,0
2551,5,Brown PLC - Improving project delivery with CloudFlow,2025-06-26 22:50:06.745207,1,0,0
2551,6,Brown PLC - Improving project delivery with CloudFlow,2025-07-18 00:13:26.745207,0,0,0
2551,7,Brown PLC - Improving project delivery with CloudFlow,2025-07-20 08:20:51.745207,0,0,0
4410,1,Ramirez-Hayes - Improving project delivery with CloudFlow,2025-06-11 19:17:46.745207,0,0,0
4410,2,Ramirez-Hayes - Improving project delivery with CloudFlow,2025-06-19 20:22:18.745207,0,0,0
4410,3,Ramirez-Hayes - Improving project delivery with CloudFlow,2025-07-29 11:28:58.745207,0,0,0
4410,4,Ramirez-Hayes - Improving project delivery with CloudFlow,2025-07-19 22:19:31.745207,0,0,0
4410,5,Ramirez-Hayes - Improving project delivery with CloudFlow,2025-06-10 00:53:24.745207,0,0,0
4410,6,Ramirez-Hayes - Improving project delivery with CloudFlow,2025-07-27 14:55:54.745207,0,0,0
3713,1,Lewis-Wilkerson - Improving project delivery with CloudFlow,2025-06-08 07:04:44.745207,0,0,0
4185,1,Camacho PLC - Improving project delivery with CloudFlow,2025-07-23 11:20:46.745207,0,0,0
4185,2,Camacho PLC - Improving project delivery with CloudFlow,2025-06-05 18:35:19.745207,0,0,0
4185,3,Camacho PLC - Improving project delivery with CloudFlow,2025-06-02 22:26:53.745207,1,0,0
4185,4,Camacho PLC - Improving project delivery with CloudFlow,2025-07-17 08:54:57.745207,1,0,0
4185,5,Camacho PLC - Improving project delivery with CloudFlow,2025-06-23 22:40:03.745207,0,0,0
4185,6,Camacho PLC - Improving project delivery with CloudFlow,2025-07-15 17:59:51.745207,0,0,0
4185,7,Camacho PLC - Improving project delivery with CloudFlow,2025-07-25 04:08:45.745207,0,0,0
4185,8,Camacho PLC - Improving project delivery with CloudFlow,2025-06-22 02:07:58.745207,0,0,0
1874,1,"Mcgrath, Green and Torres - Improving project delivery with CloudFlow",2025-07-15 10:09:22.745207,0,0,0
4862,1,Lynch Ltd - Improving project delivery with CloudFlow,2025-06-11 09:26:01.745207,0,0,0
4862,2,Lynch Ltd - Improving project delivery with CloudFlow,2025-07-07 10:29:14.745207,0,0,0
4862,3,Lynch Ltd - Improving project delivery with CloudFlow,2025-07-15 23:59:48.745207,0,0,0
4862,4,Lynch Ltd - Improving project delivery with CloudFlow,2025-06-24 13:52:29.745207,0,0,0
4862,5,Lynch Ltd - Improving project delivery with CloudFlow,2025-07-15 15:32:47.745207,0,0,0
3608,1,Ward-Cameron - Improving project delivery with CloudFlow,2025-06-30 07:23:56.745207,0,0,0
3608,2,Ward-Cameron - Improving project delivery with CloudFlow,2025-06-12 01:23:23.745207,0,0,0
3608,3,Ward-Cameron - Improving project delivery with CloudFlow,2025-06-27 06:01:16.745207,0,0,0
3608,4,Ward-Cameron - Improving project delivery with CloudFlow,2025-07-22 14:58:12.745207,0,0,0
3608,5,Ward-Cameron - Improving project delivery with CloudFlow,2025-07-24 13:13:18.745207,1,0,0
3608,6,Ward-Cameron - Improving project delivery with CloudFlow,2025-07-21 21:05:25.745207,0,0,0
3608,7,Ward-Cameron - Improving project delivery with CloudFlow,2025-06-29 07:56:14.745207,0,0,0
3608,8,Ward-Cameron - Improving project delivery with CloudFlow,2025-07-22 20:39:34.745207,0,0,0
1247,1,"Chavez, Leonard and Gallagher - Improving project delivery with CloudFlow",2025-07-17 18:36:42.745207,1,0,0
1247,2,"Chavez, Leonard and Gallagher - Improving project delivery with CloudFlow",2025-07-05 14:15:50.745207,0,0,0
1247,3,"Chavez, Leonard and Gallagher - Improving project delivery with CloudFlow",2025-07-07 06:40:28.745207,0,0,0
1247,4,"Chavez, Leonard and Gallagher - Improving project delivery with CloudFlow",2025-07-23 15:24:22.745207,0,0,0
833,1,Harrell-Shaw - Improving project delivery with CloudFlow,2025-06-30 22:39:04.745207,0,0,0
833,2,Harrell-Shaw - Improving project delivery with CloudFlow,2025-06-16 05:55:26.745207,0,0,0
833,3,Harrell-Shaw - Improving project delivery with CloudFlow,2025-06-13 16:02:57.745207,0,0,0
833,4,Harrell-Shaw - Improving project delivery with CloudFlow,2025-07-10 12:24:20.745207,1,1,0
833,5,Harrell-Shaw - Improving project delivery with CloudFlow,2025-06-04 07:50:06.745207,1,0,1
833,6,Harrell-Shaw - Improving project delivery with CloudFlow,2025-07-08 15:17:59.745207,1,0,1
833,7,Harrell-Shaw - Improving project delivery with CloudFlow,2025-06-23 01:35:59.745207,0,0,0
833,8,Harrell-Shaw - Improving project delivery with CloudFlow,2025-06-30 07:33:59.745207,0,0,0
833,9,Harrell-Shaw - Improving project delivery with CloudFlow,2025-06-10 14:36:35.745207,0,0,0
803,1,West PLC - Improving project delivery with CloudFlow,2025-06-17 07:18:03.745207,0,0,0
803,2,West PLC - Improving project delivery with CloudFlow,2025-07-17 23:21:47.745207,0,0,0
803,3,West PLC - Improving project delivery with CloudFlow,2025-06-04 01:01:30.745207,1,0,0
803,4,West PLC - Improving project delivery with CloudFlow,2025-07-11 06:18:39.745207,0,0,0
1326,1,Calderon Ltd - Improving project delivery with CloudFlow,2025-06-02 09:11:52.745207,1,0,0
1326,2,Calderon Ltd - Improving project delivery with CloudFlow,2025-07-11 09:52:18.745207,0,0,0
1326,3,Calderon Ltd - Improving project delivery with CloudFlow,2025-07-30 04:48:20.745207,1,0,0
1326,4,Calderon Ltd - Improving project delivery with CloudFlow,2025-07-08 02:21:51.745207,0,0,0
1326,5,Calderon Ltd - Improving project delivery with CloudFlow,2025-07-04 15:30:19.745207,0,0,0
1326,6,Calderon Ltd - Improving project delivery with CloudFlow,2025-07-20 19:40:51.745207,0,0,0
2216,1,Gonzalez PLC - Improving project delivery with CloudFlow,2025-06-20 04:21:50.745207,0,0,0
2216,2,Gonzalez PLC - Improving project delivery with CloudFlow,2025-06-22 01:12:35.745207,1,0,0
1332,1,Luna-Dickerson - Improving project delivery with CloudFlow,2025-06-14 17:05:02.745207,0,0,0
1332,2,Luna-Dickerson - Improving project delivery with CloudFlow,2025-07-20 13:51:06.745207,0,0,0
1332,3,Luna-Dickerson - Improving project delivery with CloudFlow,2025-06-04 01:42:05.745207,0,0,0
1332,4,Luna-Dickerson - Improving project delivery with CloudFlow,2025-06-11 01:20:31.745207,0,0,0
1332,5,Luna-Dickerson - Improving project delivery with CloudFlow,2025-07-18 23:43:19.745207,0,0,0
1332,6,Luna-Dickerson - Improving project delivery with CloudFlow,2025-06-30 20:17:11.745207,0,0,0
1332,7,Luna-Dickerson - Improving project delivery with CloudFlow,2025-06-17 02:47:09.745207,0,0,0
4571,1,Jones and Sons - Improving project delivery with CloudFlow,2025-07-01 06:55:41.745207,1,0,0
4571,2,Jones and Sons - Improving project delivery with CloudFlow,2025-06-21 18:44:45.745207,1,0,0
4571,3,Jones and Sons - Improving project delivery with CloudFlow,2025-06-11 04:51:27.745207,0,0,0
2325,1,Dean Inc - Improving project delivery with CloudFlow,2025-06-07 22:44:01.745207,0,0,0
2325,2,Dean Inc - Improving project delivery with CloudFlow,2025-07-03 10:34:17.745207,0,0,0
2325,3,Dean Inc - Improving project delivery with CloudFlow,2025-07-17 17:12:03.745207,0,0,0
2325,4,Dean Inc - Improving project delivery with CloudFlow,2025-07-23 09:32:03.745207,0,0,0
1315,1,"Fitzgerald, Ingram and Blevins - Improving project delivery with CloudFlow",2025-06-17 06:59:55.745207,0,0,0
1315,2,"Fitzgerald, Ingram and Blevins - Improving project delivery with CloudFlow",2025-07-04 04:49:14.745207,0,0,0
2059,1,"Myers, Jones and Zamora - Improving project delivery with CloudFlow",2025-07-11 12:03:33.745207,0,0,0
2059,2,"Myers, Jones and Zamora - Improving project delivery with CloudFlow",2025-06-03 23:41:59.745207,0,0,0
2059,3,"Myers, Jones and Zamora - Improving project delivery with CloudFlow",2025-07-13 12:33:03.745207,0,0,0
2059,4,"Myers, Jones and Zamora - Improving project delivery with CloudFlow",2025-06-06 21:48:04.745207,0,0,0
2059,5,"Myers, Jones and Zamora - Improving project delivery with CloudFlow",2025-07-30 01:42:16.745207,0,0,0
2059,6,"Myers, Jones and Zamora - Improving project delivery with CloudFlow",2025-07-31 04:45:21.745207,0,0,0
2059,7,"Myers, Jones and Zamora - Improving project delivery with CloudFlow",2025-07-23 07:36:19.745207,0,0,0
2059,8,"Myers, Jones and Zamora - Improving project delivery with CloudFlow",2025-06-03 17:09:05.745207,1,0,0
1009,1,Vaughn LLC - Improving project delivery with CloudFlow,2025-06-07 11:34:57.745207,1,0,0
1009,2,Vaughn LLC - Improving project delivery with CloudFlow,2025-07-17 12:07:28.745207,0,0,0
1009,3,Vaughn LLC - Improving project delivery with CloudFlow,2025-06-11 14:49:55.745207,0,0,0
1009,4,Vaughn LLC - Improving project delivery with CloudFlow,2025-07-19 17:20:55.745207,1,0,0
1009,5,Vaughn LLC - Improving project delivery with CloudFlow,2025-06-17 07:17:38.745207,0,0,0
1009,6,Vaughn LLC - Improving project delivery with CloudFlow,2025-07-12 15:59:34.745207,0,0,0
1009,7,Vaughn LLC - Improving project delivery with CloudFlow,2025-06-30 07:09:17.745207,0,0,0
4864,1,Brown-Hayes - Improving project delivery with CloudFlow,2025-07-18 20:00:13.745207,0,0,0
4711,1,Harvey-Brooks - Improving project delivery with CloudFlow,2025-06-09 10:15:50.745207,0,0,0
4711,2,Harvey-Brooks - Improving project delivery with CloudFlow,2025-07-12 11:53:00.745207,0,0,0
4711,3,Harvey-Brooks - Improving project delivery with CloudFlow,2025-06-28 20:05:47.745207,0,0,0
4711,4,Harvey-Brooks - Improving project delivery with CloudFlow,2025-07-06 04:06:43.745207,0,0,0
4711,5,Harvey-Brooks - Improving project delivery with CloudFlow,2025-06-08 04:16:48.745207,0,0,0
4711,6,Harvey-Brooks - Improving project delivery with CloudFlow,2025-07-08 05:01:26.745207,0,0,0
4711,7,Harvey-Brooks - Improving project delivery with CloudFlow,2025-07-24 11:35:32.745207,0,0,0
4711,8,Harvey-Brooks - Improving project delivery with CloudFlow,2025-06-29 15:08:44.745207,0,0,0
4711,9,Harvey-Brooks - Improving project delivery with CloudFlow,2025-06-29 15:02:17.745207,0,0,0
4711,10,Harvey-Brooks - Improving project delivery with CloudFlow,2025-06-24 02:11:32.745207,0,0,0
675,1,Garcia Inc - Improving project delivery with CloudFlow,2025-06-10 19:15:33.745207,1,0,0
675,2,Garcia Inc - Improving project delivery with CloudFlow,2025-06-15 23:01:54.745207,0,0,0
675,3,Garcia Inc - Improving project delivery with CloudFlow,2025-07-22 14:07:48.745207,0,0,0
675,4,Garcia Inc - Improving project delivery with CloudFlow,2025-07-25 13:03:40.745207,0,0,0
675,5,Garcia Inc - Improving project delivery with CloudFlow,2025-07-31 14:07:54.745207,0,0,0
675,6,Garcia Inc - Improving project delivery with CloudFlow,2025-06-12 09:18:26.745207,0,0,0
675,7,Garcia Inc - Improving project delivery with CloudFlow,2025-06-16 07:40:00.745207,0,0,0
675,8,Garcia Inc - Improving project delivery with CloudFlow,2025-07-12 07:50:50.745207,0,0,0
675,9,Garcia Inc - Improving project delivery with CloudFlow,2025-06-23 01:02:55.745207,1,1,0
675,10,Garcia Inc - Improving project delivery with CloudFlow,2025-07-20 01:22:16.745207,0,0,0
1214,1,"Lewis, Perry and Brown - Improving project delivery with CloudFlow",2025-06-14 13:10:59.745207,0,0,0
1214,2,"Lewis, Perry and Brown - Improving project delivery with CloudFlow",2025-06-04 14:11:58.745207,0,0,0
1214,3,"Lewis, Perry and Brown - Improving project delivery with CloudFlow",2025-07-15 19:23:39.745207,0,0,0
1214,4,"Lewis, Perry and Brown - Improving project delivery with CloudFlow",2025-07-02 17:59:40.745207,0,0,0
1214,5,"Lewis, Perry and Brown - Improving project delivery with CloudFlow",2025-07-14 18:21:18.745207,0,0,0
1214,6,"Lewis, Perry and Brown - Improving project delivery with CloudFlow",2025-06-26 22:04:34.745207,0,0,0
1214,7,"Lewis, Perry and Brown - Improving project delivery with CloudFlow",2025-06-21 12:59:01.745207,1,1,0
1793,1,Morris Ltd - Improving project delivery with CloudFlow,2025-06-12 04:20:07.745207,0,0,0
2118,1,Harris LLC - Improving project delivery with CloudFlow,2025-07-20 10:20:49.745207,0,0,0
2118,2,Harris LLC - Improving project delivery with CloudFlow,2025-07-20 07:30:48.745207,1,0,0
2118,3,Harris LLC - Improving project delivery with CloudFlow,2025-07-28 00:27:02.745207,0,0,0
2118,4,Harris LLC - Improving project delivery with CloudFlow,2025-07-23 08:02:02.745207,0,0,0
